longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-124.16,40.78,50.0,2285.0,0.08361134278565471,837.0,0.07820855614973261,2.5417,85400.0
-124.16,40.77,35.0,2141.0,0.09090909090909091,1053.0,0.0962566844919786,2.8529,85600.0
-124.17,40.75,13.0,2171.0,0.07026688907422853,951.0,0.07820855614973261,4.8516,116100.0
-124.17,40.76,26.0,1776.0,0.07485404503753128,992.0,0.08422459893048129,2.8056,82800.0
-124.15,40.81,50.0,340.0,0.015012510425354461,235.0,0.01804812834224599,1.75,67500.0
-124.06,40.86,34.0,4183.0,0.0817347789824854,1891.0,0.14861853832442068,3.2216,98100.0
-124.05,40.85,31.0,2414.0,0.08882402001668056,1005.0,0.08890374331550802,3.5156,143000.0
-124.09,40.87,44.0,692.0,0.042535446205170975,398.0,0.04656862745098039,1.1576,87500.0
-124.09,40.88,50.0,921.0,0.03857381150959133,420.0,0.04122103386809269,2.2188,105800.0
-124.1,40.9,18.0,4032.0,0.16597164303586323,1948.0,0.17223707664884136,2.7321,92600.0
-123.74,40.66,25.0,2395.0,0.08944954128440367,983.0,0.08311051693404635,3.0469,136000.0
-124.08,40.91,13.0,2522.0,0.14949958298582153,1381.0,0.1394830659536542,1.6667,78800.0
-123.76,41.03,24.0,2386.0,0.11738949124270225,1058.0,0.09180035650623886,2.0644,79800.0
-123.85,41.32,31.0,938.0,0.04920767306088407,425.0,0.03453654188948307,1.0486,36700.0
-123.72,41.09,19.0,1970.0,0.08944954128440367,1166.0,0.0804367201426025,1.8208,50000.0
-123.63,41.11,19.0,1797.0,0.07964970809007506,1033.0,0.07241532976827095,1.4911,59200.0
-123.66,41.3,22.0,1580.0,0.07714762301918265,686.0,0.05837789661319073,1.8065,62700.0
-123.52,41.01,17.0,1564.0,0.07151793160967473,517.0,0.049019607843137254,2.1542,83800.0
-124.08,41.36,29.0,1029.0,0.049416180150125104,509.0,0.04322638146167558,2.0156,62800.0
-124.06,41.13,22.0,3263.0,0.16618015012510426,1384.0,0.12834224598930483,2.4708,119400.0
-124.14,41.06,32.0,1020.0,0.04441201000834028,421.0,0.04367201426024955,3.0208,143400.0
-124.1,41.04,26.0,1633.0,0.07881567973311093,890.0,0.08199643493761141,1.9741,97900.0
-124.01,40.97,21.0,1513.0,0.06609674728940784,943.0,0.06662210338680927,3.5380000000000003,102700.0
-124.0,40.92,29.0,1429.0,0.0817347789824854,672.0,0.058823529411764705,2.9485,98800.0
-124.01,40.89,28.0,1470.0,0.06964136780650543,811.0,0.06951871657754011,2.4559,75600.0
-123.88,40.93,28.0,1272.0,0.05358632193494579,519.0,0.04857397504456328,3.2891,106300.0
-124.16,41.02,23.0,1672.0,0.0798582151793161,1060.0,0.08645276292335116,2.1726,75500.0
-124.08,40.99,18.0,3297.0,0.13761467889908258,1554.0,0.12834224598930483,2.6847,111300.0
-124.16,40.95,20.0,1075.0,0.04420350291909925,529.0,0.04322638146167558,3.1406,96000.0
-124.08,40.94,18.0,1550.0,0.07151793160967473,941.0,0.07419786096256685,2.3147,70100.0
-124.02,40.72,28.0,3513.0,0.1317764804003336,1658.0,0.13279857397504458,3.8095,119900.0
-124.1,40.73,33.0,644.0,0.02648040033361134,334.0,0.026515151515151516,3.9659,111800.0
-124.17,40.74,17.0,2026.0,0.07005838198498748,873.0,0.06929590017825311,4.0357,128900.0
-124.14,40.67,23.0,580.0,0.023978315262718933,320.0,0.023841354723707665,4.2054,130600.0
-124.27,40.69,36.0,2349.0,0.10967472894078399,1194.0,0.10316399286987522,2.5179,79000.0
-124.18,40.62,35.0,952.0,0.03669724770642202,480.0,0.03943850267379679,3.0536,107000.0
-124.16,40.6,39.0,1322.0,0.05859049207673061,642.0,0.06461675579322639,2.4519,85100.0
-124.15,40.59,39.0,1186.0,0.04920767306088407,539.0,0.04679144385026738,2.0938,79600.0
-124.09,40.55,24.0,2978.0,0.11488740617180984,1370.0,0.10650623885918004,2.7644,97300.0
-123.96,40.57,31.0,1854.0,0.07568807339449542,883.0,0.06862745098039216,2.3167,92600.0
-123.73,40.48,25.0,2015.0,0.10884070058381985,746.0,0.05548128342245989,1.7153,77100.0
-124.14,40.58,25.0,1899.0,0.07402001668056714,891.0,0.0786541889483066,2.6987,92500.0
-124.1,40.5,30.0,1927.0,0.08152627189324436,996.0,0.08288770053475936,2.2357,72300.0
-124.09,40.44,38.0,2220.0,0.0884070058381985,1041.0,0.08890374331550802,2.3947,70500.0
-124.1,40.47,52.0,1196.0,0.048790658882402,965.0,0.05860071301247772,3.5345,55000.0
-124.03,40.45,34.0,1006.0,0.04399499582985821,443.0,0.034759358288770054,2.6094,71300.0
-124.23,40.54,52.0,2694.0,0.09403669724770643,1152.0,0.0964795008912656,3.0806,106700.0
-124.25,40.28,32.0,1430.0,0.08694745621351126,434.0,0.04122103386809269,1.9417,76100.0
-124.0,40.22,16.0,2088.0,0.11113427856547123,816.0,0.07219251336898395,1.319,70700.0
-123.68,40.24,31.0,1852.0,0.09382819015846539,917.0,0.07954545454545454,1.725,54300.0
-123.82,40.16,19.0,2283.0,0.1317764804003336,1184.0,0.10049019607843138,1.2227,76800.0
-123.82,40.12,33.0,2985.0,0.12281067556296914,1221.0,0.10784313725490197,2.0869999999999997,82400.0
-123.75,40.11,35.0,2052.0,0.09904086738949125,900.0,0.08912655971479501,1.9625,101500.0
-123.78,40.05,17.0,2019.0,0.10300250208507089,899.0,0.0768716577540107,2.1864,101900.0
-115.52,33.12,38.0,1327.0,0.05421184320266889,784.0,0.05102495543672014,1.8793,60800.0
-115.52,33.13,18.0,1109.0,0.05859049207673061,1006.0,0.055926916221033865,2.1630000000000003,53400.0
-115.46,33.19,33.0,1234.0,0.07735613010842368,777.0,0.0659536541889483,1.0,40000.0
-115.51,33.24,32.0,1995.0,0.10863219349457881,1069.0,0.09090909090909091,1.6552,43300.0
-115.6,33.2,37.0,709.0,0.03857381150959133,390.0,0.031194295900178252,2.4511,72500.0
-115.73,33.09,27.0,452.0,0.021059216013344453,258.0,0.013146167557932263,2.9,87500.0
-115.62,33.04,17.0,1009.0,0.04774812343619683,745.0,0.04790552584670232,2.0463,61200.0
-115.41,32.99,29.0,1141.0,0.045454545454545456,684.0,0.0427807486631016,3.4038,107800.0
-115.59,32.96,17.0,841.0,0.030025020850708923,473.0,0.0338680926916221,3.1979,113500.0
-115.52,32.98,32.0,1615.0,0.07923269391159299,1307.0,0.07642602495543672,1.4583,58600.0
-115.54,32.97,41.0,2429.0,0.09424520433694746,1188.0,0.09536541889483066,3.0091,70800.0
-115.32,32.82,34.0,591.0,0.028565471226021686,327.0,0.019385026737967916,3.6528,100000.0
-115.39,32.76,16.0,1136.0,0.040450375312760634,481.0,0.04077540106951872,6.2558,146300.0
-115.4,32.86,19.0,1087.0,0.035237698081734777,649.0,0.038101604278074866,3.3182,113800.0
-115.37,32.81,23.0,1458.0,0.060884070058381985,866.0,0.060828877005347594,2.3594,74300.0
-115.57,32.85,33.0,1365.0,0.05567139282735613,825.0,0.05525846702317291,3.2396,62300.0
-115.57,32.84,29.0,1207.0,0.06234361968306922,804.0,0.06372549019607843,1.9531,61100.0
-115.57,32.83,31.0,1494.0,0.05984153461217681,959.0,0.06283422459893048,3.5282,67500.0
-115.6,32.87,3.0,1629.0,0.06567973311092577,1005.0,0.06907308377896614,4.1293,83200.0
-115.64,32.8,23.0,1228.0,0.048582151793160964,569.0,0.051916221033868094,3.1667,125000.0
-115.69,32.79,18.0,1564.0,0.07047539616346955,1161.0,0.07598039215686274,2.1792,55200.0
-115.72,32.75,16.0,348.0,0.020225187656380317,123.0,0.011586452762923352,2.0938,87500.0
-115.52,32.77,18.0,1715.0,0.06984987489574646,1166.0,0.07375222816399286,2.2417,79200.0
-115.53,32.73,14.0,1527.0,0.06734778982485405,1453.0,0.07352941176470588,1.735,61200.0
-115.56,32.78,34.0,2856.0,0.11530442035029191,1627.0,0.11586452762923351,3.2083,76200.0
-115.59,32.69,30.0,935.0,0.036488740617180986,649.0,0.03253119429590018,2.5769,94400.0
-115.4,32.7,19.0,583.0,0.023144286905754794,531.0,0.029411764705882353,1.6838,95800.0
-115.49,32.67,25.0,2322.0,0.11905754795663052,2185.0,0.13368983957219252,1.375,70100.0
-115.48,32.68,15.0,3414.0,0.13844870725604672,2097.0,0.13814616755793227,2.3319,91200.0
-116.05,33.33,17.0,290.0,0.019182652210175146,135.0,0.012254901960784314,1.7292,81300.0
-115.88,32.93,15.0,208.0,0.009799833194328608,51.0,0.004010695187165776,4.0208,32500.0
-116.0,32.74,26.0,1134.0,0.057964970809007504,329.0,0.034759358288770054,1.4338,43900.0
-116.01,33.41,20.0,1996.0,0.10696413678065055,659.0,0.06528520499108735,2.8684,62800.0
-115.99,33.4,15.0,1945.0,0.11134278565471226,515.0,0.06038324420677362,2.0109,54300.0
-115.94,33.38,5.0,186.0,0.008548790658882402,41.0,0.004233511586452763,2.7,58800.0
-115.98,33.32,8.0,240.0,0.009174311926605505,63.0,0.004901960784313725,1.4688,53800.0
-115.91,33.36,15.0,459.0,0.01939115929941618,160.0,0.015819964349376114,0.922,67500.0
-115.9,33.34,19.0,1210.0,0.05129274395329441,329.0,0.03409090909090909,1.7857,62800.0
-115.96,33.3,27.0,322.0,0.0164720600500417,112.0,0.012254901960784314,1.125,54400.0
-115.95,33.28,12.0,99.0,0.0047956630525437865,37.0,0.0033422459893048127,1.8958,53800.0
-115.8,33.26,2.0,96.0,0.003336113427856547,30.0,0.0031194295900178253,5.3374,47500.0
-114.73,33.43,24.0,796.0,0.05025020850708924,227.0,0.03052584670231729,0.8964,59200.0
-114.98,33.07,18.0,1183.0,0.07527105921601335,374.0,0.02785204991087344,3.1607,57500.0
-115.73,33.35,23.0,1586.0,0.09299416180150125,338.0,0.040106951871657755,1.2132,30000.0
-118.18,37.35,16.0,3806.0,0.1651376146788991,1501.0,0.1586452762923351,2.1212,108300.0
-118.43,37.4,19.0,2460.0,0.08402835696413678,1225.0,0.09425133689839572,4.1576,141500.0
-118.6,37.39,19.0,2682.0,0.10758965804837364,1134.0,0.08845811051693404,3.2132,166000.0
-118.45,37.37,26.0,3135.0,0.10884070058381985,1385.0,0.1160873440285205,4.337,139700.0
-118.42,37.36,18.0,2281.0,0.10800667222685571,1425.0,0.10316399286987522,1.7388,54400.0
-118.3,37.17,22.0,3480.0,0.13990825688073394,1541.0,0.1412655971479501,2.75,94500.0
-117.9,36.95,19.0,99.0,0.0050041701417848205,51.0,0.004456327985739751,1.7292,137500.0
-117.02,36.4,19.0,619.0,0.049416180150125104,490.0,0.03609625668449198,2.1,14999.0
-116.22,36.0,14.0,1372.0,0.08006672226855713,436.0,0.047014260249554365,1.1471,32900.0
-119.02,35.42,42.0,2271.0,0.0950792326939116,1124.0,0.09915329768270945,2.7583,64900.0
-119.03,35.45,14.0,3520.0,0.1255212677231026,1748.0,0.12923351158645277,4.3162,87100.0
-119.05,35.44,5.0,2133.0,0.10112593828190158,1182.0,0.09714795008912656,3.0268,77000.0
-119.02,35.43,39.0,2033.0,0.07673060884070058,956.0,0.0840017825311943,3.1736,70700.0
-119.03,35.41,41.0,1808.0,0.0902835696413678,1005.0,0.08266488413547238,1.7857,54300.0
-119.03,35.4,35.0,2608.0,0.12885738115095913,1566.0,0.12945632798573975,2.1818,63500.0
-119.08,35.39,10.0,6435.0,0.21643035863219348,3242.0,0.22905525846702318,5.575,132200.0
-119.01,35.38,36.0,790.0,0.04628857381150959,426.0,0.04590017825311943,1.4427,50600.0
-118.87,35.37,14.0,2458.0,0.08986655546288574,1352.0,0.09113190730837789,3.5441,87000.0
-118.88,35.34,20.0,1351.0,0.052752293577981654,762.0,0.055926916221033865,2.1111,105300.0
-119.04,35.36,36.0,1942.0,0.08590492076730609,1051.0,0.09113190730837789,1.8362,66900.0
-119.0,35.35,35.0,1164.0,0.05733944954128441,992.0,0.06283422459893048,1.4015,48700.0
-118.95,35.32,29.0,3480.0,0.1263552960800667,2007.0,0.12009803921568628,3.2738,78700.0
-118.99,35.33,36.0,1590.0,0.07610508757297749,1311.0,0.08645276292335116,1.6786,52900.0
-118.99,35.3,33.0,2248.0,0.09007506255212677,1461.0,0.08979500891265597,2.9402,56200.0
-119.0,35.31,37.0,1337.0,0.05692243536280234,767.0,0.06038324420677362,1.6522,53300.0
-119.07,35.27,25.0,3081.0,0.13198498748957466,1830.0,0.13123885918003564,2.5804,97900.0
-119.13,35.22,5.0,6268.0,0.20871559633027523,3269.0,0.2179144385026738,5.1457,118200.0
-119.01,35.24,6.0,80.0,0.0029190992493744786,66.0,0.004233511586452763,3.125,65000.0
-119.01,35.28,10.0,7011.0,0.30254378648874064,4163.0,0.2907754010695187,2.7659,77500.0
-118.93,34.82,24.0,806.0,0.03461217681401168,323.0,0.029857397504456328,3.5,113900.0
-118.95,34.83,18.0,3278.0,0.15846538782318598,1338.0,0.12210338680926916,2.9891,116500.0
-118.95,34.81,30.0,2817.0,0.1255212677231026,1089.0,0.09135472370766488,3.1364,123500.0
-119.16,34.95,14.0,4054.0,0.16367806505421184,1581.0,0.1285650623885918,3.0882,148200.0
-119.4,35.06,21.0,2213.0,0.0950792326939116,1250.0,0.09759358288770054,2.9187,52100.0
-119.45,35.07,45.0,973.0,0.03773978315262719,500.0,0.03899286987522282,2.6389,30000.0
-119.42,35.19,26.0,890.0,0.03544620517097581,483.0,0.0374331550802139,4.15,68200.0
-119.48,35.17,36.0,116.0,0.0037531276063386154,39.0,0.0035650623885918,3.125,37500.0
-119.45,35.16,34.0,3437.0,0.14470391993327772,1783.0,0.13502673796791445,2.3912,52900.0
-119.46,35.14,30.0,2943.0,0.0817347789824854,1565.0,0.12967914438502673,2.5313,45800.0
-119.45,35.15,33.0,5050.0,0.2005838198498749,2293.0,0.20432263814616755,3.1592,75400.0
-119.45,35.13,34.0,1440.0,0.0640116763969975,808.0,0.06506238859180036,2.3013,26600.0
-119.18,35.5,36.0,1253.0,0.05358632193494579,932.0,0.05503565062388592,2.1635,110400.0
-119.28,35.52,36.0,786.0,0.040033361134278564,573.0,0.029411764705882353,2.2321,37500.0
-119.27,35.49,39.0,2649.0,0.1188490408673895,1815.0,0.1214349376114082,2.3533,65400.0
-119.27,35.51,28.0,1089.0,0.036905754795663055,544.0,0.04188948306595366,3.2279,95800.0
-119.34,35.6,16.0,1584.0,0.0640116763969975,1011.0,0.059269162210338684,2.4961,58800.0
-119.36,35.55,29.0,510.0,0.017097581317764805,236.0,0.015819964349376114,2.7,125000.0
-119.35,35.58,13.0,1657.0,0.0750625521267723,1186.0,0.08333333333333333,1.1903,63200.0
-119.34,35.59,33.0,3240.0,0.1359466221851543,1809.0,0.13680926916221034,2.3934,71900.0
-119.69,35.62,18.0,820.0,0.049416180150125104,1345.0,0.04567736185383244,2.1186,47500.0
-119.77,35.65,21.0,2403.0,0.10029190992493744,1647.0,0.09202317290552585,2.6066,80000.0
-119.14,35.76,30.0,735.0,0.028148457047539616,421.0,0.024732620320855617,2.5625,156300.0
-119.19,35.64,29.0,1476.0,0.045454545454545456,902.0,0.04523172905525847,2.6726,83300.0
-119.24,35.68,21.0,1885.0,0.08256880733944955,1539.0,0.08600713012477719,2.5208,58500.0
-119.24,35.67,32.0,3216.0,0.1559633027522936,2639.0,0.15753119429590018,2.0025,54700.0
-119.25,35.78,27.0,1513.0,0.07089241034195162,1346.0,0.07152406417112299,2.7411,59800.0
-119.25,35.77,35.0,1618.0,0.07839866555462886,1449.0,0.08823529411764706,1.6786,56500.0
-119.25,35.75,36.0,1598.0,0.09195162635529608,1658.0,0.09246880570409982,1.517,52100.0
-119.25,35.79,8.0,3271.0,0.16576313594662218,2700.0,0.15285204991087345,1.7418,62200.0
-119.23,35.74,16.0,2275.0,0.13698915763135946,1914.0,0.13636363636363635,2.033,68400.0
-118.92,35.47,6.0,1755.0,0.057964970809007504,664.0,0.05614973262032086,6.2885,216400.0
-118.47,35.72,18.0,4754.0,0.22372810675562968,1366.0,0.1532976827094474,2.0694,81200.0
-118.5,35.7,18.0,3303.0,0.16930775646371976,986.0,0.11586452762923351,1.5957,101400.0
-118.23,35.48,17.0,2354.0,0.1067556296914095,775.0,0.08422459893048129,1.8369,59400.0
-118.41,35.63,15.0,5907.0,0.2616763969974979,2310.0,0.22259358288770054,2.3125,96900.0
-118.48,35.61,17.0,4002.0,0.19349457881567975,1614.0,0.16243315508021391,1.6236,67300.0
-117.73,35.73,35.0,2916.0,0.12343619683069225,1870.0,0.09581105169340463,3.625,55000.0
-117.84,35.54,11.0,1751.0,0.06547122602168473,765.0,0.06550802139037433,5.0762,98000.0
-118.0,35.05,21.0,1739.0,0.08819849874895747,945.0,0.08021390374331551,3.4015,86500.0
-117.82,35.03,30.0,2555.0,0.10592160133444536,1347.0,0.1036096256684492,3.3693,71800.0
-117.79,35.21,4.0,2.0,0.0,6.0,0.0,2.375,137500.0
-118.01,35.12,15.0,1926.0,0.07485404503753128,917.0,0.06996434937611408,3.3889,68500.0
-117.95,35.08,1.0,83.0,0.0027105921601334446,32.0,0.002896613190730838,4.875,141700.0
-117.98,35.1,4.0,923.0,0.03419516263552961,352.0,0.029634581105169342,4.5724,84500.0
-118.27,34.92,20.0,873.0,0.036071726438698916,422.0,0.03498217468805704,2.9583,91700.0
-118.34,34.86,11.0,7353.0,0.3085904920767306,3571.0,0.2909982174688057,2.8097,130000.0
-117.68,34.99,33.0,1589.0,0.06359466221851542,853.0,0.06016042780748663,4.2292,64400.0
-117.65,35.0,36.0,1184.0,0.06547122602168473,672.0,0.05325311942959002,1.9107,39800.0
-118.17,34.87,9.0,1507.0,0.06067556296914095,761.0,0.06149732620320856,3.0184,87900.0
-118.15,35.04,29.0,1671.0,0.07631359466221851,821.0,0.07464349376114082,2.16,56800.0
-118.66,35.2,7.0,9664.0,0.3523769808173478,3617.0,0.3048128342245989,4.0581,162900.0
-118.95,35.26,24.0,1341.0,0.04420350291909925,667.0,0.04055258467023173,4.0,94500.0
-118.85,35.23,26.0,1639.0,0.07297748123436197,1222.0,0.0875668449197861,1.7656,68000.0
-119.69,36.41,38.0,1016.0,0.041701417848206836,540.0,0.04122103386809269,2.2885,75000.0
-119.55,36.37,26.0,1912.0,0.07026688907422853,1002.0,0.06885026737967914,3.0375,126300.0
-119.69,36.38,25.0,1688.0,0.06255212677231026,879.0,0.061274509803921566,3.3214,103100.0
-119.93,36.32,25.0,8363.0,0.34070058381984986,7679.0,0.3516042780748663,2.0285,106300.0
-119.78,36.31,14.0,1287.0,0.06025854879065888,737.0,0.05949197860962567,3.1667,126400.0
-119.77,36.3,24.0,2202.0,0.09778982485404504,1052.0,0.09737076648841354,2.1038,62000.0
-119.78,36.33,16.0,1006.0,0.043786488740617184,515.0,0.04411764705882353,3.2386,112500.0
-119.78,36.27,29.0,1871.0,0.0652627189324437,1066.0,0.06840463458110517,4.5714,100800.0
-119.81,36.28,24.0,544.0,0.022935779816513763,442.0,0.023172905525846704,3.1071,56100.0
-119.67,36.35,10.0,1090.0,0.03377814845704754,470.0,0.034759358288770054,4.9432,118800.0
-119.64,36.36,13.0,2360.0,0.07047539616346955,1055.0,0.06907308377896614,5.2134,97400.0
-119.69,36.25,35.0,2011.0,0.07235195996663886,970.0,0.06639928698752229,2.395,94100.0
-119.59,36.11,32.0,752.0,0.032735613010842365,524.0,0.03409090909090909,2.25,50000.0
-119.57,36.09,6.0,2015.0,0.08569641367806505,992.0,0.07063279857397504,2.3889,53200.0
-119.58,36.1,21.0,1382.0,0.06776480400333611,1469.0,0.0786541889483066,1.3967,46500.0
-119.56,36.08,37.0,766.0,0.0389908256880734,639.0,0.04188948306595366,1.6607,42100.0
-119.9,36.2,43.0,187.0,0.007506255212677231,106.0,0.008467023172905526,1.875,137500.0
-119.96,35.99,25.0,1047.0,0.05587989991659716,1505.0,0.06327985739750445,2.0976,47700.0
-119.8,36.02,20.0,156.0,0.007714762301918266,171.0,0.007798573975044563,3.05,225000.0
-120.14,36.04,27.0,2533.0,0.10758965804837364,1371.0,0.10227272727272728,2.9708,60900.0
-120.12,36.01,18.0,1165.0,0.06922435362802336,1119.0,0.06818181818181818,2.2167,48500.0
-120.13,35.87,26.0,48.0,0.0012510425354462051,13.0,0.001336898395721925,2.375,71300.0
-120.0,35.91,16.0,259.0,0.010633861551292744,131.0,0.008021390374331552,3.125,62500.0
-122.9,39.23,39.0,1295.0,0.04962468723936614,534.0,0.03943850267379679,3.9519,98900.0
-122.91,39.18,43.0,89.0,0.003336113427856547,86.0,0.005570409982174688,2.0208,72500.0
-122.91,39.17,44.0,202.0,0.008340283569641367,142.0,0.008244206773618538,4.35,68300.0
-122.88,39.14,20.0,1125.0,0.04774812343619683,521.0,0.04322638146167558,2.2188,106300.0
-123.07,39.12,24.0,1098.0,0.03982485404503753,353.0,0.031862745098039214,3.8333,92600.0
-122.89,39.11,10.0,1588.0,0.06901584653878232,585.0,0.05614973262032086,2.2551,71100.0
-122.9,39.09,15.0,2483.0,0.11301084236864054,835.0,0.08422459893048129,1.9141,143200.0
-122.92,39.08,24.0,341.0,0.01292743953294412,146.0,0.012254901960784314,4.0,166300.0
-122.99,39.02,14.0,1582.0,0.06234361968306922,851.0,0.06038324420677362,3.45,164100.0
-122.91,39.07,21.0,2202.0,0.10050041701417849,1000.0,0.08444741532976827,2.4423,102300.0
-122.92,39.05,16.0,1548.0,0.06109257714762302,605.0,0.05525846702317291,3.5652,119000.0
-122.68,38.98,27.0,2300.0,0.10550458715596331,526.0,0.05614973262032086,2.1838,109700.0
-122.65,38.97,32.0,1856.0,0.09799833194328607,703.0,0.06461675579322639,1.1912,60000.0
-122.5,38.82,12.0,2394.0,0.09195162635529608,877.0,0.07553475935828877,2.5625,109200.0
-122.59,38.78,15.0,764.0,0.02981651376146789,366.0,0.03141711229946524,3.375,103100.0
-121.11,41.07,26.0,1707.0,0.06380316930775647,761.0,0.05525846702317291,2.7188,48100.0
-120.96,41.12,29.0,779.0,0.02793994995829858,364.0,0.02696078431372549,2.5,59200.0
-120.38,40.98,27.0,777.0,0.03815679733110926,318.0,0.02517825311942959,1.6833,40000.0
-120.35,40.63,33.0,240.0,0.009799833194328608,63.0,0.004456327985739751,3.625,200000.0
-120.77,40.65,11.0,2635.0,0.13865721434528774,280.0,0.028966131907308377,1.7214,118300.0
-121.02,40.51,17.0,890.0,0.034403669724770644,406.0,0.0338680926916221,3.3036,78300.0
-121.03,40.35,52.0,5486.0,0.21726438698915762,1977.0,0.16755793226381463,2.1833,49500.0
-120.57,40.43,15.0,2045.0,0.09570475396163469,1121.0,0.08912655971479501,2.6902,71500.0
-120.66,40.42,35.0,1450.0,0.06734778982485405,717.0,0.06573083778966132,2.5074,66400.0
-120.66,40.41,52.0,2081.0,0.09924937447873228,1051.0,0.0929144385026738,2.2992,70200.0
-120.71,40.36,19.0,4462.0,0.17222685571309423,2229.0,0.17268270944741532,3.5536,105700.0
-120.58,40.37,16.0,3412.0,0.13865721434528774,1873.0,0.13101604278074866,2.2661,61800.0
-120.42,40.38,26.0,1652.0,0.06484570475396163,762.0,0.06194295900178253,2.4757,85600.0
-120.54,40.29,17.0,3391.0,0.12948290241868224,1529.0,0.1267825311942959,3.4028,91000.0
-120.49,40.31,16.0,1821.0,0.07464553794829024,969.0,0.07954545454545454,3.4643,85100.0
-120.37,40.17,21.0,789.0,0.028982485404503752,406.0,0.03208556149732621,2.1198,73500.0
-120.2,40.26,26.0,2399.0,0.10758965804837364,1037.0,0.0982620320855615,2.6765,47600.0
-120.09,39.92,19.0,2335.0,0.10758965804837364,1028.0,0.08489304812834225,1.7267,60700.0
-118.27,34.27,27.0,5205.0,0.1786905754795663,2363.0,0.19741532976827095,6.1946,276100.0
-118.28,34.26,32.0,1079.0,0.04274395329441201,486.0,0.03676470588235294,4.9833,213000.0
-118.28,34.25,35.0,2045.0,0.09341117597998332,1166.0,0.09024064171122995,3.5214,197600.0
-118.27,34.24,30.0,2180.0,0.07652210175145956,1050.0,0.08645276292335116,6.3688,277600.0
-118.35,34.22,19.0,9259.0,0.34424520433694744,3963.0,0.3549465240641711,5.997000000000001,228700.0
-118.35,34.21,39.0,1470.0,0.0646371976647206,1047.0,0.06283422459893048,3.275,181400.0
-118.31,34.28,34.0,3258.0,0.1267723102585488,1810.0,0.14059714795008912,5.1145,219900.0
-118.41,34.29,35.0,1008.0,0.042118432026688905,1162.0,0.047459893048128345,3.35,147600.0
-118.43,34.32,34.0,2657.0,0.10696413678065055,1948.0,0.11809269162210338,4.2330000000000005,157400.0
-118.43,34.33,18.0,5891.0,0.19140950792326938,2882.0,0.20254010695187166,5.901,235600.0
-118.42,34.31,19.0,6755.0,0.30045871559633025,4205.0,0.3103832442067736,3.9583,163200.0
-118.42,34.3,29.0,3334.0,0.14804003336113428,2919.0,0.15953654188948307,3.6548,180300.0
-118.66,34.23,18.0,897.0,0.029190992493744787,263.0,0.02406417112299465,6.1288,350000.0
-118.42,34.2,34.0,161.0,0.009591326105087573,66.0,0.006907308377896613,1.0,187500.0
-118.36,34.19,11.0,2921.0,0.14241034195162636,1512.0,0.14750445632798573,4.1445,176400.0
-118.36,34.18,34.0,1471.0,0.0877814845704754,995.0,0.0855614973262032,2.9583,188700.0
-118.4,34.17,27.0,3588.0,0.18953294412010008,1891.0,0.19362745098039216,3.4013,286000.0
-118.4,34.16,45.0,1176.0,0.05170975813177648,471.0,0.05035650623885918,2.3333,364700.0
-118.42,34.15,27.0,2795.0,0.12510425354462051,1073.0,0.11876114081996435,5.1496,365000.0
-118.59,34.14,19.0,1303.0,0.03190158465387823,450.0,0.031862745098039214,10.5511,483100.0
-118.49,34.13,24.0,4394.0,0.0817347789824854,1443.0,0.11720142602495544,11.2979,500001.0
-118.34,34.12,41.0,3257.0,0.14115929941618016,1237.0,0.14171122994652408,4.2415,409600.0
-118.2,34.11,52.0,678.0,0.035654712260216846,791.0,0.040998217468805706,4.0625,171300.0
-118.19,34.1,42.0,1577.0,0.07860717264386989,1317.0,0.08377896613190731,3.2121,153900.0
-118.21,34.09,34.0,1660.0,0.08548790658882402,1678.0,0.08467023172905526,2.7708,148200.0
-118.34,34.08,50.0,3457.0,0.17764804003336113,1584.0,0.18694295900178254,3.1078,346700.0
-118.26,34.07,36.0,2306.0,0.16909924937447873,2823.0,0.17000891265597148,2.0214,170500.0
-118.25,34.06,20.0,41.0,0.003127606338615513,87.0,0.005124777183600713,1.5491,225000.0
-118.2,34.05,8.0,762.0,0.042118432026688905,728.0,0.03832442067736185,2.4886,137500.0
-118.19,34.04,45.0,963.0,0.04837364470391994,1194.0,0.052807486631016046,2.1806,134900.0
-118.19,34.03,52.0,1053.0,0.05087572977481234,1036.0,0.05503565062388592,2.1071,136700.0
-118.2,34.02,49.0,1098.0,0.06567973311092577,1411.0,0.06662210338680927,2.75,146000.0
-118.25,34.01,28.0,481.0,0.02793994995829858,596.0,0.02807486631016043,1.2396,90300.0
-118.27,34.0,46.0,1748.0,0.08882402001668056,1707.0,0.09068627450980392,2.148,103800.0
-118.24,33.99,44.0,448.0,0.0237698081734779,504.0,0.02094474153297683,1.875,98600.0
-118.32,33.98,47.0,949.0,0.043369474562135114,574.0,0.04790552584670232,2.175,114700.0
-118.32,33.97,52.0,1778.0,0.06630525437864887,795.0,0.061720142602495545,3.5114,138800.0
-118.31,33.94,41.0,1353.0,0.05921601334445371,751.0,0.05525846702317291,2.7401,131700.0
-118.3,33.95,50.0,1843.0,0.06755629691409508,892.0,0.06951871657754011,3.1346,120000.0
-118.31,33.96,43.0,2118.0,0.11822351959966639,1266.0,0.11096256684491979,1.747,121000.0
-118.26,33.93,35.0,1562.0,0.08361134278565471,1587.0,0.09001782531194295,1.4917,93200.0
