longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-124.16,41.02,23.0,1672.0,385.0,1060.0,-0.11500288284924473,2.1726,75500.0
-124.08,40.99,18.0,3297.0,662.0,1554.0,0.3599195773469024,2.6847,111300.0
-124.16,40.95,20.0,1075.0,214.0,529.0,-0.6050824428388859,3.1406,96000.0
-124.08,40.94,18.0,1550.0,345.0,941.0,-0.2539429642896069,2.3147,70100.0
-124.02,40.72,28.0,3513.0,634.0,1658.0,0.4104432433252159,3.8095,119900.0
-124.1,40.73,33.0,644.0,129.0,334.0,-0.7945461902575616,3.9659,111800.0
-124.17,40.74,17.0,2026.0,338.0,873.0,-0.3095189968657518,4.0357,128900.0
-124.14,40.67,23.0,580.0,117.0,320.0,-0.8248603898445497,4.2054,130600.0
-124.27,40.69,36.0,2349.0,528.0,1194.0,0.07446086456943098,2.5179,79000.0
-124.18,40.62,35.0,952.0,178.0,480.0,-0.6480275589204524,3.0536,107000.0
-124.16,40.6,39.0,1322.0,283.0,642.0,-0.36256884614298096,2.4519,85100.0
-124.15,40.59,39.0,1186.0,238.0,539.0,-0.564663510056235,2.0938,79600.0
-124.09,40.55,24.0,2978.0,553.0,1370.0,0.11235361405316611,2.7644,97300.0
-123.96,40.57,31.0,1854.0,365.0,883.0,-0.3170975467624988,2.3167,92600.0
-123.73,40.48,25.0,2015.0,524.0,746.0,-0.4661423613985237,1.7153,77100.0
-124.14,40.58,25.0,1899.0,357.0,891.0,-0.20341929831129338,2.6987,92500.0
-124.1,40.5,30.0,1927.0,393.0,996.0,-0.15542181563189555,2.2357,72300.0
-124.09,40.44,38.0,2220.0,426.0,1041.0,-0.08721486656117229,2.3947,70500.0
-124.1,40.47,52.0,1196.0,236.0,965.0,-0.43077579521370424,3.5345,55000.0
-124.03,40.45,34.0,1006.0,213.0,443.0,-0.7010774081976816,2.6094,71300.0
-124.23,40.54,52.0,2694.0,453.0,1152.0,-0.0013246343980393034,3.0806,106700.0
-124.25,40.28,32.0,1430.0,419.0,434.0,-0.627818092529127,1.9417,76100.0
-124.0,40.22,16.0,2088.0,535.0,816.0,-0.276678613979848,1.319,70700.0
-123.68,40.24,31.0,1852.0,452.0,917.0,-0.1933145651156307,1.725,54300.0
-123.82,40.16,19.0,2283.0,634.0,1184.0,0.044146664982442865,1.2227,76800.0
-123.82,40.12,33.0,2985.0,591.0,1221.0,0.12751071384666018,2.0869999999999997,82400.0
-123.75,40.11,35.0,2052.0,477.0,900.0,-0.08468868326225662,1.9625,101500.0
-123.78,40.05,17.0,2019.0,496.0,899.0,-0.2236287647026188,2.1864,101900.0
-115.52,33.12,38.0,1327.0,262.0,784.0,-0.5166660273768372,1.8793,60800.0
-115.52,33.13,18.0,1109.0,283.0,1006.0,-0.46108999480069235,2.1630000000000003,53400.0
-115.46,33.19,33.0,1234.0,373.0,777.0,-0.3474117463494869,1.0,40000.0
-115.51,33.24,32.0,1995.0,523.0,1069.0,-0.06447921687093121,1.6552,43300.0
-115.6,33.2,37.0,709.0,187.0,390.0,-0.7414963409803323,2.4511,72500.0
-115.73,33.09,27.0,452.0,103.0,258.0,-0.9461171881925021,2.9,87500.0
-115.62,33.04,17.0,1009.0,231.0,745.0,-0.5520325935616567,2.0463,61200.0
-115.41,32.99,29.0,1141.0,220.0,684.0,-0.6101348094367173,3.4038,107800.0
-115.59,32.96,17.0,841.0,146.0,473.0,-0.7111821413933442,3.1979,113500.0
-115.52,32.98,32.0,1615.0,382.0,1307.0,-0.22868113130045015,1.4583,58600.0
-115.54,32.97,41.0,2429.0,454.0,1188.0,-0.013955550892617683,3.0091,70800.0
-115.32,32.82,34.0,591.0,139.0,327.0,-0.8753840558228633,3.6528,100000.0
-115.39,32.76,16.0,1136.0,196.0,481.0,-0.6328704591269583,6.2558,146300.0
-115.4,32.86,19.0,1087.0,171.0,649.0,-0.6631846587139464,3.3182,113800.0
-115.37,32.81,23.0,1458.0,294.0,866.0,-0.4055139622245475,2.3594,74300.0
-115.57,32.85,33.0,1365.0,269.0,825.0,-0.46866854469743935,3.2396,62300.0
-115.57,32.84,29.0,1207.0,301.0,804.0,-0.3726735793386437,1.9531,61100.0
-115.57,32.83,31.0,1494.0,289.0,959.0,-0.3827783125343064,3.5282,67500.0
-115.6,32.87,3.0,1629.0,317.0,1005.0,-0.3120451801646675,4.1293,83200.0
-115.64,32.8,23.0,1228.0,235.0,569.0,-0.5065612941811746,3.1667,125000.0
-115.69,32.79,18.0,1564.0,340.0,1161.0,-0.2337334978982815,2.1792,55200.0
-115.72,32.75,16.0,348.0,99.0,123.0,-0.9638004712849119,2.0938,87500.0
-115.52,32.77,18.0,1715.0,337.0,1166.0,-0.25899533088743826,2.2417,79200.0
-115.53,32.73,14.0,1527.0,325.0,1453.0,-0.26152151418635394,1.735,61200.0
-115.56,32.78,34.0,2856.0,555.0,1627.0,0.21845331260762452,3.2083,76200.0
-115.59,32.69,30.0,935.0,177.0,649.0,-0.7263392411868383,2.5769,94400.0
-115.4,32.7,19.0,583.0,113.0,531.0,-0.7617058073716578,1.6838,95800.0
-115.49,32.67,25.0,2322.0,573.0,2185.0,0.4205479765208786,1.375,70100.0
-115.48,32.68,15.0,3414.0,666.0,2097.0,0.47107164249919214,2.3319,91200.0
-116.05,33.33,17.0,290.0,94.0,135.0,-0.9562219213881649,1.7292,81300.0
-115.88,32.93,15.0,208.0,49.0,51.0,-1.049690703448045,4.0208,32500.0
-116.0,32.74,26.0,1134.0,280.0,329.0,-0.7010774081976816,1.4338,43900.0
-116.01,33.41,20.0,1996.0,515.0,659.0,-0.35499029624623396,2.8684,62800.0
-115.99,33.4,15.0,1945.0,536.0,515.0,-0.4105663288223788,2.0109,54300.0
-115.94,33.38,5.0,186.0,43.0,41.0,-1.047164520149129,2.7,58800.0
-115.98,33.32,8.0,240.0,46.0,63.0,-1.0395859702523822,1.4688,53800.0
-115.91,33.36,15.0,459.0,95.0,160.0,-0.915802988605514,0.922,67500.0
-115.9,33.34,19.0,1210.0,248.0,329.0,-0.7086559580944286,1.7857,62800.0
-115.96,33.3,27.0,322.0,81.0,112.0,-0.9562219213881649,1.125,54400.0
-115.95,33.28,12.0,99.0,25.0,37.0,-1.0572692533447918,1.8958,53800.0
-115.8,33.26,2.0,96.0,18.0,30.0,-1.0597954366437077,5.3374,47500.0
-114.73,33.43,24.0,796.0,243.0,227.0,-0.7490748908770795,0.8964,59200.0
-114.98,33.07,18.0,1183.0,363.0,374.0,-0.7793890904640676,3.1607,57500.0
-115.73,33.35,23.0,1586.0,448.0,338.0,-0.6404490090237054,1.2132,30000.0
-118.18,37.35,16.0,3806.0,794.0,1501.0,0.7034805059994343,2.1212,108300.0
-118.43,37.4,19.0,2460.0,405.0,1225.0,-0.026586467387196062,4.1576,141500.0
-118.6,37.39,19.0,2682.0,518.0,1134.0,-0.09226723315900365,3.2132,166000.0
-118.45,37.37,26.0,3135.0,524.0,1385.0,0.2209794959065402,4.337,139700.0
-118.42,37.36,18.0,2281.0,520.0,1425.0,0.07446086456943098,1.7388,54400.0
-118.3,37.17,22.0,3480.0,673.0,1541.0,0.5064382086840116,2.75,94500.0
-117.9,36.95,19.0,99.0,26.0,51.0,-1.0446383368502135,1.7292,137500.0
-117.02,36.4,19.0,619.0,239.0,490.0,-0.6859203084041875,2.1,14999.0
-116.22,36.0,14.0,1372.0,386.0,436.0,-0.5621373267573194,1.1471,32900.0
-119.02,35.42,42.0,2271.0,458.0,1124.0,0.02898956518894881,2.7583,64900.0
-119.03,35.45,14.0,3520.0,604.0,1748.0,0.37002431054256507,4.3162,87100.0
-119.05,35.44,5.0,2133.0,487.0,1182.0,0.006253915498707725,3.0268,77000.0
-119.02,35.43,39.0,2033.0,370.0,956.0,-0.14279089913731716,3.1736,70700.0
-119.03,35.41,41.0,1808.0,435.0,1005.0,-0.1579479989308112,1.7857,54300.0
-119.03,35.4,35.0,2608.0,620.0,1566.0,0.37255049384148076,2.1818,63500.0
-119.08,35.39,10.0,6435.0,1040.0,3242.0,1.501754428456788,5.575,132200.0
-119.01,35.38,36.0,790.0,224.0,426.0,-0.5747682432518978,1.4427,50600.0
-118.87,35.37,14.0,2458.0,433.0,1352.0,-0.06195303357201553,3.5441,87000.0
-118.88,35.34,20.0,1351.0,255.0,762.0,-0.46108999480069235,2.1111,105300.0
-119.04,35.36,36.0,1942.0,414.0,1051.0,-0.06195303357201553,1.8362,66900.0
-119.0,35.35,35.0,1164.0,277.0,992.0,-0.3827783125343064,1.4015,48700.0
-118.95,35.32,29.0,3480.0,608.0,2007.0,0.26645079528702237,3.2738,78700.0
-118.99,35.33,36.0,1590.0,367.0,1311.0,-0.11500288284924473,1.6786,52900.0
-118.99,35.3,33.0,2248.0,434.0,1461.0,-0.07711013336550959,2.9402,56200.0
-119.0,35.31,37.0,1337.0,275.0,767.0,-0.4105663288223788,1.6522,53300.0
-119.07,35.27,25.0,3081.0,635.0,1830.0,0.3927599602328062,2.5804,97900.0
-119.13,35.22,5.0,6268.0,1003.0,3269.0,1.3754452635110044,5.1457,118200.0
-119.01,35.24,6.0,80.0,16.0,66.0,-1.047164520149129,3.125,65000.0
-119.01,35.28,10.0,7011.0,1453.0,4163.0,2.20150720225643,2.7659,77500.0
-118.93,34.82,24.0,806.0,168.0,323.0,-0.7566534407738265,3.5,113900.0
-118.95,34.83,18.0,3278.0,762.0,1338.0,0.2891864449772634,2.9891,116500.0
-118.95,34.81,30.0,2817.0,604.0,1089.0,-0.05942685027309985,3.1364,123500.0
-119.16,34.95,14.0,4054.0,787.0,1581.0,0.36244576064581807,3.0882,148200.0
-119.4,35.06,21.0,2213.0,458.0,1250.0,0.011306282096539076,2.9187,52100.0
-119.45,35.07,45.0,973.0,183.0,500.0,-0.6530799255182838,2.6389,30000.0
-119.42,35.19,26.0,890.0,172.0,483.0,-0.6707632086106935,4.15,68200.0
-119.48,35.17,36.0,116.0,20.0,39.0,-1.0547430700458762,3.125,37500.0
-119.45,35.16,34.0,3437.0,696.0,1783.0,0.43570507631437266,2.3912,52900.0
-119.46,35.14,30.0,2943.0,394.0,1565.0,0.37507667714039644,2.5313,45800.0
-119.45,35.15,33.0,5050.0,964.0,2293.0,1.2213480822771479,3.1592,75400.0
-119.45,35.13,34.0,1440.0,309.0,808.0,-0.35751647954514965,2.3013,26600.0
-119.18,35.5,36.0,1253.0,259.0,932.0,-0.47119472799635503,2.1635,110400.0
-119.28,35.52,36.0,786.0,194.0,573.0,-0.7617058073716578,2.2321,37500.0
-119.27,35.49,39.0,2649.0,572.0,1815.0,0.2816078950805164,2.3533,65400.0
-119.27,35.51,28.0,1089.0,179.0,544.0,-0.6202395426323799,3.2279,95800.0
-119.34,35.6,16.0,1584.0,309.0,1011.0,-0.4231972453169572,2.4961,58800.0
-119.36,35.55,29.0,510.0,84.0,236.0,-0.915802988605514,2.7,125000.0
-119.35,35.58,13.0,1657.0,362.0,1186.0,-0.15036944903406418,1.1903,63200.0
-119.34,35.59,33.0,3240.0,654.0,1809.0,0.4559145427056981,2.3934,71900.0
-119.69,35.62,18.0,820.0,239.0,1345.0,-0.5772944265508134,2.1186,47500.0
-119.77,35.65,21.0,2403.0,483.0,1647.0,-0.051848300376352824,2.6066,80000.0
-119.14,35.76,30.0,735.0,137.0,421.0,-0.814755656648887,2.5625,156300.0
-119.19,35.64,29.0,1476.0,220.0,902.0,-0.5823467931486448,2.6726,83300.0
-119.24,35.68,21.0,1885.0,398.0,1539.0,-0.12005524944707607,2.5208,58500.0
-119.24,35.67,32.0,3216.0,750.0,2639.0,0.690849589504856,2.0025,54700.0
-119.25,35.78,27.0,1513.0,342.0,1346.0,-0.284257163876595,2.7411,59800.0
-119.25,35.77,35.0,1618.0,378.0,1449.0,-0.09479341645791932,1.6786,56500.0
-119.25,35.75,36.0,1598.0,443.0,1658.0,-0.046795933778521474,1.517,52100.0
-119.25,35.79,8.0,3271.0,797.0,2700.0,0.6377997402276268,1.7418,62200.0
-119.23,35.74,16.0,2275.0,659.0,1914.0,0.4508621761078667,2.033,68400.0
-118.92,35.47,6.0,1755.0,280.0,664.0,-0.45856381150177666,6.2885,216400.0
-118.47,35.72,18.0,4754.0,1075.0,1366.0,0.6428521068254581,2.0694,81200.0
-118.5,35.7,18.0,3303.0,814.0,986.0,0.21845331260762452,1.5957,101400.0
-118.23,35.48,17.0,2354.0,514.0,775.0,-0.1402647158384015,1.8369,59400.0
-118.41,35.63,15.0,5907.0,1257.0,2310.0,1.4284951127882335,2.3125,96900.0
-118.48,35.61,17.0,4002.0,930.0,1614.0,0.7464256220810008,1.6236,67300.0
-117.73,35.73,35.0,2916.0,594.0,1870.0,-0.008903184294786332,3.625,55000.0
-117.84,35.54,11.0,1751.0,316.0,765.0,-0.3524641129473183,5.0762,98000.0
-118.0,35.05,21.0,1739.0,425.0,945.0,-0.18573601521888367,3.4015,86500.0
-117.82,35.03,30.0,2555.0,510.0,1347.0,0.07951323116726233,3.3693,71800.0
-117.79,35.21,4.0,2.0,2.0,6.0,-1.095162002828527,2.375,137500.0
-118.01,35.12,15.0,1926.0,361.0,917.0,-0.30194044696900474,3.3889,68500.0
-117.95,35.08,1.0,83.0,15.0,32.0,-1.0623216199426233,4.875,141700.0
-117.98,35.1,4.0,923.0,166.0,352.0,-0.7591796240727421,4.5724,84500.0
-118.27,34.92,20.0,873.0,175.0,422.0,-0.6985512248987659,2.9583,91700.0
-118.34,34.86,11.0,7353.0,1482.0,3571.0,2.2040333855553462,2.8097,130000.0
-117.68,34.99,33.0,1589.0,307.0,853.0,-0.4130925121212945,4.2292,64400.0
-117.65,35.0,36.0,1184.0,316.0,672.0,-0.49140419438768046,1.9107,39800.0
-118.17,34.87,9.0,1507.0,293.0,761.0,-0.39793541232780044,3.0184,87900.0
-118.15,35.04,29.0,1671.0,368.0,821.0,-0.24889059769177554,2.16,56800.0
-118.66,35.2,7.0,9664.0,1692.0,3617.0,2.360656750088118,4.0581,162900.0
-118.95,35.26,24.0,1341.0,214.0,667.0,-0.635396642425874,4.0,94500.0
-118.85,35.23,26.0,1639.0,352.0,1222.0,-0.10237196635466635,1.7656,68000.0
-119.69,36.41,38.0,1016.0,202.0,540.0,-0.627818092529127,2.2885,75000.0
-119.55,36.37,26.0,1912.0,339.0,1002.0,-0.3145713634635831,3.0375,126300.0
-119.69,36.38,25.0,1688.0,302.0,879.0,-0.4004615956267161,3.3214,103100.0
-119.93,36.32,25.0,8363.0,1636.0,7679.0,2.89115524286041,2.0285,106300.0
-119.78,36.31,14.0,1287.0,291.0,737.0,-0.42067106201804155,3.1667,126400.0
-119.77,36.3,24.0,2202.0,471.0,1052.0,0.008780098797623401,2.1038,62000.0
-119.78,36.33,16.0,1006.0,212.0,515.0,-0.5949777096432232,3.2386,112500.0
-119.78,36.27,29.0,1871.0,315.0,1066.0,-0.3196237300614145,4.5714,100800.0
-119.81,36.28,24.0,544.0,112.0,442.0,-0.8324389397412967,3.1071,56100.0
-119.67,36.35,10.0,1090.0,164.0,470.0,-0.7010774081976816,4.9432,118800.0
-119.64,36.36,13.0,2360.0,340.0,1055.0,-0.3120451801646675,5.2134,97400.0
-119.69,36.25,35.0,2011.0,349.0,970.0,-0.3423593797516556,2.395,94100.0
-119.59,36.11,32.0,752.0,159.0,524.0,-0.7086559580944286,2.25,50000.0
-119.57,36.09,6.0,2015.0,413.0,992.0,-0.29436189707225774,2.3889,53200.0
-119.58,36.1,21.0,1382.0,327.0,1469.0,-0.20341929831129338,1.3967,46500.0
-119.56,36.08,37.0,766.0,189.0,639.0,-0.6202395426323799,1.6607,42100.0
-119.9,36.2,43.0,187.0,38.0,106.0,-0.9991670374697313,1.875,137500.0
-119.96,35.99,25.0,1047.0,270.0,1505.0,-0.377725945936475,2.0976,47700.0
-119.8,36.02,20.0,156.0,39.0,171.0,-1.0067455873664783,3.05,225000.0
-120.14,36.04,27.0,2533.0,518.0,1371.0,0.06435613137376828,2.9708,60900.0
-120.12,36.01,18.0,1165.0,334.0,1119.0,-0.32214991336033016,2.2167,48500.0
-120.13,35.87,26.0,48.0,8.0,13.0,-1.080004903035033,2.375,71300.0
-120.0,35.91,16.0,259.0,53.0,131.0,-1.0042194040675627,3.125,62500.0
-122.9,39.23,39.0,1295.0,240.0,534.0,-0.6480275589204524,3.9519,98900.0
-122.91,39.18,43.0,89.0,18.0,86.0,-1.032007420355635,2.0208,72500.0
-122.91,39.17,44.0,202.0,42.0,142.0,-1.001693220768647,4.35,68300.0
-122.88,39.14,20.0,1125.0,231.0,521.0,-0.6050824428388859,2.2188,106300.0
-123.07,39.12,24.0,1098.0,193.0,353.0,-0.7339177910835853,3.8333,92600.0
-122.89,39.11,10.0,1588.0,333.0,585.0,-0.45856381150177666,2.2551,71100.0
-122.9,39.09,15.0,2483.0,544.0,835.0,-0.1402647158384015,1.9141,143200.0
-122.92,39.08,24.0,341.0,64.0,146.0,-0.9562219213881649,4.0,166300.0
-122.99,39.02,14.0,1582.0,301.0,851.0,-0.4105663288223788,3.45,164100.0
-122.91,39.07,21.0,2202.0,484.0,1000.0,-0.13773853253948581,2.4423,102300.0
-122.92,39.05,16.0,1548.0,295.0,605.0,-0.46866854469743935,3.5652,119000.0
-122.68,38.98,27.0,2300.0,508.0,526.0,-0.45856381150177666,2.1838,109700.0
-122.65,38.97,32.0,1856.0,472.0,703.0,-0.36256884614298096,1.1912,60000.0
-122.5,38.82,12.0,2394.0,443.0,877.0,-0.23878586449611286,2.5625,109200.0
-122.59,38.78,15.0,764.0,145.0,366.0,-0.7389701576814167,3.375,103100.0
-121.11,41.07,26.0,1707.0,308.0,761.0,-0.46866854469743935,2.7188,48100.0
-120.96,41.12,29.0,779.0,136.0,364.0,-0.7894938236597302,2.5,59200.0
-120.38,40.98,27.0,777.0,185.0,318.0,-0.8097032900510557,1.6833,40000.0
-120.35,40.63,33.0,240.0,49.0,63.0,-1.0446383368502135,3.625,200000.0
-120.77,40.65,11.0,2635.0,667.0,280.0,-0.7667581739694892,1.7214,118300.0
-121.02,40.51,17.0,890.0,167.0,406.0,-0.7111821413933442,3.3036,78300.0
-121.03,40.35,52.0,5486.0,1044.0,1977.0,0.8045278379560613,2.1833,49500.0
-120.57,40.43,15.0,2045.0,461.0,1121.0,-0.08468868326225662,2.6902,71500.0
-120.66,40.42,35.0,1450.0,325.0,717.0,-0.3499379296484026,2.5074,66400.0
-120.66,40.41,52.0,2081.0,478.0,1051.0,-0.04174356718069012,2.2992,70200.0
-120.71,40.36,19.0,4462.0,828.0,2229.0,0.8626300538311219,3.5536,105700.0
-120.58,40.37,16.0,3412.0,667.0,1873.0,0.3902337769338905,2.2661,61800.0
-120.42,40.38,26.0,1652.0,313.0,762.0,-0.39288304572996907,2.4757,85600.0
-120.54,40.29,17.0,3391.0,623.0,1529.0,0.34223629425449265,3.4028,91000.0
-120.49,40.31,16.0,1821.0,360.0,969.0,-0.1933145651156307,3.4643,85100.0
-120.37,40.17,21.0,789.0,141.0,406.0,-0.7313916077846697,2.1198,73500.0
-120.2,40.26,26.0,2399.0,518.0,1037.0,0.018884831993286104,2.6765,47600.0
-120.09,39.92,19.0,2335.0,518.0,1028.0,-0.13268616594165447,1.7267,60700.0
-118.27,34.27,27.0,5205.0,859.0,2363.0,1.143036400010762,6.1946,276100.0
-118.28,34.26,32.0,1079.0,207.0,486.0,-0.6783417585074405,4.9833,213000.0
-118.28,34.25,35.0,2045.0,450.0,1166.0,-0.07205776676767824,3.5214,197600.0
-118.27,34.24,30.0,2180.0,369.0,1050.0,-0.11500288284924473,6.3688,277600.0
-118.35,34.22,19.0,9259.0,1653.0,3963.0,2.9290479923441453,5.997000000000001,228700.0
-118.35,34.21,39.0,1470.0,312.0,1047.0,-0.3827783125343064,3.275,181400.0
-118.31,34.28,34.0,3258.0,610.0,1810.0,0.49885965878726457,5.1145,219900.0
-118.41,34.29,35.0,1008.0,204.0,1162.0,-0.557084960159488,3.35,147600.0
-118.43,34.32,34.0,2657.0,515.0,1948.0,0.24371514559678129,4.2330000000000005,157400.0
-118.43,34.33,18.0,5891.0,920.0,2882.0,1.2011386158858226,5.901,235600.0
-118.42,34.31,19.0,6755.0,1443.0,4205.0,2.42381133256101,3.9583,163200.0
-118.42,34.3,29.0,3334.0,712.0,2919.0,0.713585239195097,3.6548,180300.0
-118.66,34.23,18.0,897.0,142.0,263.0,-0.822334206545634,6.1288,350000.0
-118.42,34.2,34.0,161.0,48.0,66.0,-1.016850320562141,1.0,187500.0
-118.36,34.19,11.0,2921.0,685.0,1512.0,0.5771713410536505,4.1445,176400.0
-118.36,34.18,34.0,1471.0,423.0,995.0,-0.12510761604490744,2.9583,188700.0
-118.4,34.17,27.0,3588.0,911.0,1891.0,1.1000912839291954,3.4013,286000.0
-118.4,34.16,45.0,1176.0,250.0,471.0,-0.5242445772735842,2.3333,364700.0
-118.42,34.15,27.0,2795.0,602.0,1073.0,0.2512936954935283,5.1496,365000.0
-118.59,34.14,19.0,1303.0,155.0,450.0,-0.7339177910835853,10.5511,483100.0
-118.49,34.13,24.0,4394.0,394.0,1443.0,0.23361041240111857,11.2979,500001.0
-118.34,34.12,41.0,3257.0,679.0,1237.0,0.5114905752818429,4.2415,409600.0
-118.2,34.11,52.0,678.0,173.0,791.0,-0.6303442758280426,4.0625,171300.0
-118.19,34.1,42.0,1577.0,379.0,1317.0,-0.14531708243623284,3.2121,153900.0
-118.21,34.09,34.0,1660.0,412.0,1678.0,-0.13521234924057013,2.7708,148200.0
-118.34,34.08,50.0,3457.0,854.0,1584.0,1.0243057849617252,3.1078,346700.0
-118.26,34.07,36.0,2306.0,813.0,2823.0,0.8323158542441338,2.0214,170500.0
-118.25,34.06,20.0,41.0,17.0,87.0,-1.0370597869534666,1.5491,225000.0
-118.2,34.05,8.0,762.0,204.0,728.0,-0.6606584754150308,2.4886,137500.0
-118.19,34.04,45.0,963.0,234.0,1194.0,-0.49645656098551183,2.1806,134900.0
-118.19,34.03,52.0,1053.0,246.0,1036.0,-0.47119472799635503,2.1071,136700.0
-118.2,34.02,49.0,1098.0,317.0,1411.0,-0.3398331964527399,2.75,146000.0
-118.25,34.01,28.0,481.0,136.0,596.0,-0.7768629071651518,1.2396,90300.0
-118.27,34.0,46.0,1748.0,428.0,1707.0,-0.06700540016984688,2.148,103800.0
-118.24,33.99,44.0,448.0,116.0,504.0,-0.8577007727304535,1.875,98600.0
-118.32,33.98,47.0,949.0,210.0,574.0,-0.5520325935616567,2.175,114700.0
-118.32,33.97,52.0,1778.0,320.0,795.0,-0.39540922902888476,3.5114,138800.0
-118.31,33.94,41.0,1353.0,286.0,751.0,-0.46866854469743935,2.7401,131700.0
-118.3,33.95,50.0,1843.0,326.0,892.0,-0.3069928135668361,3.1346,120000.0
-118.31,33.96,43.0,2118.0,569.0,1266.0,0.16287728003147964,1.747,121000.0
-118.26,33.93,35.0,1562.0,403.0,1587.0,-0.07458395006659391,1.4917,93200.0
-118.26,33.92,40.0,1076.0,244.0,705.0,-0.456037628202861,1.7986,98900.0
-118.28,33.91,41.0,620.0,133.0,642.0,-0.6909726750020189,2.6546,159600.0
-118.29,33.9,42.0,1273.0,309.0,1203.0,-0.22110258140370312,4.4636,162000.0
-118.28,33.88,19.0,2758.0,675.0,2047.0,0.3927599602328062,2.6618,179700.0
-118.29,33.89,35.0,2810.0,614.0,1578.0,0.4180217932219629,3.59,200600.0
-118.29,33.87,32.0,1700.0,340.0,864.0,-0.29941426367008905,4.381,238700.0
-118.3,33.86,35.0,2016.0,365.0,1083.0,-0.16805273212647392,5.1727,230200.0
-118.29,33.85,10.0,1391.0,420.0,1378.0,-0.14784326573514853,1.9049,222200.0
-118.31,33.84,5.0,3559.0,869.0,2965.0,0.9055751699126884,2.6491,216700.0
-118.3,33.83,31.0,2693.0,661.0,1598.0,0.4609669093035294,3.1851,240200.0
-118.3,33.82,35.0,1499.0,340.0,1141.0,-0.276678613979848,2.6136,213600.0
-118.3,33.81,17.0,5544.0,1068.0,3008.0,1.5219638948481136,5.322,282700.0
-118.3,33.8,27.0,2790.0,513.0,1498.0,0.2108747627108775,5.3106,268300.0
-118.3,33.79,35.0,2793.0,686.0,2255.0,0.6226426404341326,3.0057,235300.0
-118.3,33.78,35.0,2572.0,504.0,1172.0,0.2108747627108775,4.6207,304100.0
-118.26,33.77,36.0,886.0,253.0,809.0,-0.5469802269638253,2.4545,164200.0
-118.27,33.76,46.0,22.0,11.0,32.0,-1.0825310863339486,3.125,112500.0
-118.28,33.75,41.0,1305.0,381.0,1384.0,-0.16805273212647392,2.45,186800.0
-118.28,33.74,40.0,1751.0,512.0,1939.0,0.17045582992822667,1.5394,200000.0
-118.29,33.73,43.0,1854.0,519.0,1151.0,0.12751071384666018,2.5759,225000.0
-118.29,33.72,25.0,2469.0,584.0,1253.0,0.2512936954935283,3.1932,257500.0
-118.33,33.69,41.0,2168.0,357.0,1171.0,-0.15542181563189555,4.7216,311900.0
-118.29,33.71,36.0,3135.0,746.0,1815.0,0.6605353899178679,3.7596,300000.0
-118.31,33.67,42.0,1297.0,246.0,611.0,-0.4888780110887648,5.3074,401900.0
-118.28,33.68,8.0,2842.0,522.0,1624.0,0.1881391130206364,3.7282,287500.0
-117.76,34.71,15.0,2981.0,625.0,1694.0,0.2639246119881067,2.9541,106700.0
-117.84,34.63,5.0,6739.0,1251.0,4614.0,2.0979336870008876,4.002,115100.0
-117.78,34.58,6.0,10263.0,1864.0,6163.0,3.398918085942461,3.8803,120000.0
-118.09,34.74,34.0,1218.0,285.0,797.0,-0.4737209112952707,2.4348,104800.0
-118.09,34.68,4.0,23386.0,4171.0,10493.0,8.173404520893088,4.0211,144000.0
-118.12,34.69,17.0,2479.0,390.0,1219.0,-0.18320983191996798,4.6417,125700.0
-118.1,34.65,33.0,873.0,177.0,425.0,-0.7414963409803323,2.67,187500.0
-118.1,34.7,5.0,10356.0,1647.0,4562.0,2.5046491981263115,4.9806,141100.0
-118.15,34.67,5.0,12317.0,2953.0,6291.0,5.6042761058958455,3.5732,146900.0
-118.14,34.72,15.0,2181.0,361.0,1057.0,-0.3423593797516556,4.625,118100.0
-118.28,34.76,19.0,3430.0,601.0,1817.0,0.34223629425449265,4.7875,163600.0
-118.19,34.77,16.0,2035.0,370.0,704.0,-0.2665738807841853,2.1979,146400.0
-118.17,34.66,9.0,1561.0,253.0,731.0,-0.5116136607790058,5.7049,173200.0
-118.32,34.62,31.0,1398.0,273.0,884.0,-0.3448855630505713,4.8409,264900.0
-118.61,34.73,25.0,3080.0,587.0,1558.0,0.1881391130206364,5.0839,156700.0
-117.92,34.59,7.0,681.0,125.0,485.0,-0.837491306339128,2.7396,125600.0
-117.93,34.57,5.0,5613.0,1060.0,3569.0,1.4234427461904022,3.1946,132700.0
-117.9,34.53,8.0,3484.0,647.0,2169.0,0.4634930926024451,3.9766,135800.0
-118.17,34.61,7.0,2465.0,336.0,978.0,-0.26152151418635394,7.1381,292200.0
-118.16,34.6,2.0,11008.0,1549.0,4098.0,2.353078200191371,6.4865,204400.0
-118.21,34.56,12.0,2472.0,408.0,1048.0,-0.1402647158384015,4.7097,262100.0
-118.21,34.64,16.0,2573.0,427.0,1273.0,-0.024060284088280388,5.9508,181100.0
-118.01,34.55,2.0,2701.0,530.0,1368.0,-0.013955550892617683,4.071000000000001,137400.0
-118.07,34.51,14.0,2798.0,459.0,1236.0,-0.07963631666442526,4.8667,239900.0
-118.37,34.43,11.0,17339.0,2866.0,8721.0,5.980677417434281,5.9507,225200.0
-118.4,34.41,22.0,4443.0,560.0,1573.0,0.15277254683581692,10.0285,500001.0
-118.35,34.52,14.0,3490.0,592.0,1710.0,0.3649719439447337,5.9171,333300.0
